iter	MultiClass
408	0.002265946665
409	0.002261377788
410	0.002255418511
411	0.002245406164
412	0.002241554258
413	0.002235913205
414	0.002226634721
415	0.002220091213
416	0.002215027862
417	0.002209261868
418	0.002204283557
419	0.002198006102
420	0.002188780496
421	0.002183097388
422	0.002178002993
423	0.002169182186
424	0.002164076442
425	0.002160668283
426	0.002155714648
427	0.002150910513
428	0.002142803439
429	0.00213781372
430	0.002131359634
431	0.00212356795
432	0.002118542981
433	0.002113995395
434	0.002111309852
435	0.002108385322
436	0.002099366315
437	0.002092031134
438	0.002087430981
439	0.002084058595
440	0.002078274325
441	0.002069705544
442	0.00206399253
443	0.002055569293
444	0.002051456637
445	0.002045226264
446	0.002039276361
447	0.002035821161
448	0.002030486238
449	0.002024936479
450	0.002019569117
451	0.002016421333
452	0.002011651709
453	0.002006228195
454	0.001998287029
455	0.001995043055
456	0.001991683738
457	0.001988626201
458	0.001983884732
459	0.001977830757
460	0.001971976682
461	0.001968875122
462	0.001962020757
463	0.001957011712
464	0.001953665393
465	0.001948035151
466	0.001944395397
467	0.001939220822
468	0.001936545496
469	0.001933191395
470	0.001929104508
471	0.001923811863
472	0.001920676823
473	0.001917554671
474	0.001913712441
475	0.001909799869
476	0.00190782772
477	0.001903162717
478	0.001894509697
479	0.001888610663
480	0.001884586807
481	0.001881893397
482	0.001874635399
483	0.00186948303
484	0.001865994341
485	0.001862009267
486	0.001858473825
487	0.001854935271
488	0.001852755554
489	0.001846297198
490	0.001843408005
491	0.001838177192
492	0.001833599146
493	0.001829230278
494	0.001823105042
495	0.001817764019
496	0.001812941998
497	0.001807472075
498	0.001805830117
499	0.001802598506
500	0.001800718772
501	0.00179625736
502	0.001790874327
503	0.00178535897
504	0.001781835835
505	0.001777354092
506	0.00177431563
507	0.001771369185
508	0.001766983925
509	0.001765412805
510	0.001763072781
511	0.001759138536
512	0.001755999762
513	0.001750576841
514	0.001746970949
515	0.00174434025
516	0.001740953195
517	0.001736537799
518	0.001731319899
519	0.001727938233
520	0.001724062001
521	0.001721713095
522	0.001718553948
523	0.001715343565
524	0.001710467261
525	0.001707369704
526	0.001703127989
527	0.001699869497
528	0.001697033657
529	0.001694265969
530	0.001692023657
531	0.001689820031
532	0.001686862547
533	0.001682751846
534	0.001680057693
535	0.001678266205
536	0.001676527898
537	0.001674177506
538	0.001671016973
539	0.00166689714
540	0.001662134927
541	0.001656714815
542	0.001651266339
543	0.001647490636
544	0.001644788627
545	0.001641249863
546	0.00163833269
547	0.001635105285
548	0.001630884003
549	0.001628738227
550	0.001626776269
551	0.001623088069
552	0.001620691031
553	0.001617067408
554	0.001615242546
555	0.001613214608
556	0.001609996207
557	0.001608280449
558	0.001605503973
559	0.001602257238
560	0.001600091476
561	0.001596474869
562	0.001592285898
563	0.001590146769
564	0.001587090925
565	0.001584610293
566	0.001581694155
567	0.001578946618
568	0.00157536671
569	0.001572474897
570	0.001569214695
571	0.001566301458
572	0.001563462407
573	0.001560917373
574	0.001559206907
575	0.001555313112
576	0.00155233703
577	0.001549690842
578	0.001546949029
579	0.001544145768
580	0.001542189279
581	0.001538044864
582	0.001535174196
583	0.001532301207
584	0.001529122309
585	0.001527281975
586	0.001524881192
587	0.001523467272
588	0.001520185888
589	0.001516743843
590	0.001512142203
591	0.001508612385
592	0.001505748331
593	0.001501792526
594	0.001499250772
595	0.001494488336
596	0.001490370638
597	0.001487425832
598	0.001482179187
599	0.001478409833
600	0.001475488453
601	0.001471620575
602	0.001468585078
603	0.001465630531
604	0.001461138926
605	0.001458367237
606	0.001456387344
607	0.001454066757
608	0.001452494769
609	0.001451018329
610	0.001448425476
611	0.001445696324
612	0.001442068122
613	0.001439064567
614	0.001435896308
615	0.001434508595
616	0.001432400332
617	0.001430113183
618	0.001428681113
619	0.001426525125
620	0.001424389904
621	0.001422709111
622	0.001420600099
623	0.001417201222
624	0.001413147317
625	0.001411213395
626	0.001409158796
627	0.001406670428
628	0.001403950935
629	0.001402138126
630	0.001400615547
631	0.0013953789
632	0.001393299514
633	0.001391060772
634	0.001389031033
635	0.001386763544
636	0.001382729571
637	0.001380817637
638	0.001378407115
639	0.001376783751
640	0.001374219544
641	0.001372085158
642	0.001369895202
643	0.001367617032
644	0.00136484575
645	0.001361364762
646	0.001359380684
647	0.001356541939
648	0.001355374284
649	0.001353820537
650	0.001351743608
651	0.001349093396
652	0.001347343328
653	0.001345619039
654	0.00134244936
655	0.001339374739
656	0.001336720111
657	0.001335103744
658	0.001333903561
659	0.001332887138
660	0.001329577337
661	0.001327384548
662	0.001325639269
663	0.001322622532
664	0.00131962621
665	0.001317734059
666	0.001314841337
667	0.001313471291
668	0.001310957698
669	0.001308312994
670	0.001307198867
671	0.001306160077
672	0.001304454399
673	0.001302502209
674	0.00129996024
675	0.001298509125
676	0.001297192473
677	0.001295716446
678	0.001293500126
679	0.001292409096
680	0.001289958515
681	0.001287460981
682	0.001283875241
683	0.001282032048
684	0.00128020723
685	0.001277050771
686	0.001275387107
687	0.001274095978
688	0.001272286118
689	0.0012694524
690	0.001268637079
691	0.00126581182
692	0.001262916318
693	0.001262122344
694	0.00126045539
695	0.001258629065
696	0.001257022284
697	0.001255632237
698	0.0012537435
699	0.001251686725
700	0.001248601881
701	0.001245579829
702	0.001244367675
703	0.001242312823
704	0.001240403798
705	0.001238662159
706	0.001237495402
707	0.001235126723
708	0.001234125581
709	0.001231755536
710	0.001229906628
711	0.001228547393
712	0.00122537678
713	0.001223906573
714	0.001222143519
715	0.001220588217
716	0.001218332039
717	0.001217048816
718	0.001214772483
719	0.001213296258
720	0.001211927307
721	0.00120920654
722	0.001206381955
723	0.001205525919
724	0.001204567923
725	0.001202436917
726	0.001201099962
727	0.001200202748
728	0.001197609374
729	0.00119599392
730	0.001194670411
731	0.001192604171
732	0.00119032685
733	0.001188609611
734	0.001187198099
735	0.001186451366
736	0.001184818389
737	0.001183423318
738	0.001182049226
739	0.001180359922
740	0.001178502257
741	0.001176889171
742	0.001175006178
743	0.001172447501
744	0.001171126451
745	0.001169859669
746	0.001167220111
747	0.001165214702
748	0.001163699083
749	0.001162121505
750	0.001160875596
751	0.001158763179
752	0.001157411334
753	0.00115504933
754	0.001153698714
755	0.001151833596
756	0.001150758713
757	0.001149472168
758	0.00114747632
759	0.001145561299
760	0.001143321082
761	0.001142068596
762	0.00114070522
763	0.001138489741
764	0.001137429715
765	0.00113626895
766	0.001135133299
767	0.001133671987
768	0.00113199892
769	0.001130044053
770	0.001129292328
771	0.001128002787
772	0.0011268896
773	0.001124847653
774	0.001123871681
775	0.001122763693
776	0.001120977242
777	0.001119745129
778	0.001118908266
779	0.001117644338
780	0.001116260949
781	0.00111470349
782	0.00111256651
783	0.001110779784
784	0.001108899482
785	0.001106990474
786	0.001105440264
787	0.001104626159
788	0.001103338038
789	0.001100936809
790	0.001099720953
791	0.00109804829
792	0.001097232995
793	0.001096262949
794	0.001095504952
795	0.001093190325
796	0.001092585476
797	0.001091399347
798	0.001090460495
799	0.001089355694
800	0.001088315846
801	0.00108594862
802	0.001083835327
803	0.001082526335
804	0.001081567877
805	0.00108000835
806	0.001078972368
807	0.001078060859
808	0.0010770451
809	0.001075900587
810	0.001074829903
811	0.00107254072
812	0.001071429486
813	0.001070257813
814	0.001068923211
815	0.001066478637
816	0.001065413087
817	0.00106446752
818	0.001063172853
819	0.001061444683
820	0.001059781618
821	0.001058451019
822	0.001056959335
823	0.001055975257
824	0.00105460367
825	0.001053320135
826	0.001051698151
827	0.001050516201
828	0.001049013023
829	0.001048114156
830	0.001047285109
831	0.001045824449
832	0.001044178803
833	0.00104335209
834	0.00104184159
835	0.001040685584
836	0.001039609001
837	0.001038239557
838	0.001037392046
839	0.001035568896
840	0.001034475101
841	0.00103383003
842	0.001032088256
843	0.00103062359
844	0.001029714378
845	0.001027887836
846	0.00102652627
847	0.001025257104
848	0.001024191598
849	0.001022698437
850	0.001021329547
851	0.001020150843
852	0.001019206202
853	0.001017869967
854	0.001016704473
855	0.001015622236
856	0.001014100146
857	0.001012570886
858	0.001011334079
859	0.001010371772
860	0.001009047309
861	0.001007775464
862	0.001006764639
863	0.001005335818
864	0.001004067264
865	0.001003146253
866	0.001001897432
867	0.001000715028
868	0.0009986927839
869	0.0009973732532
870	0.0009959868745
871	0.0009950142809
872	0.0009935605468
873	0.0009929495954
874	0.0009923412716
875	0.0009910356024
876	0.0009901973484
877	0.0009892859927
878	0.0009883312146
879	0.0009874114385
880	0.0009856196255
881	0.0009847923113
882	0.0009833167527
883	0.0009822369292
884	0.0009808605247
885	0.0009793165278
886	0.0009781830906
887	0.000977222037
888	0.0009755295742
889	0.0009744307884
890	0.0009725615564
891	0.0009715036157
892	0.0009709261558
893	0.0009696543352
894	0.0009688570279
895	0.0009680458426
896	0.0009672503381
897	0.0009659755985
898	0.0009646680182
899	0.0009632606069
900	0.0009618287486
901	0.0009608740531
902	0.0009601750196
903	0.0009596102317
904	0.0009587720048
905	0.0009577110432
906	0.0009563362224
907	0.0009544724647
908	0.0009534264139
909	0.0009526262507
910	0.0009510670968
911	0.0009501175362
912	0.0009496218128
913	0.0009485105745
914	0.0009465216357
915	0.0009451616782
916	0.0009435752672
917	0.0009429157511
918	0.0009423695025
919	0.0009418621237
920	0.0009406352138
921	0.0009395285361
922	0.0009384590668
923	0.0009369054863
924	0.000935357693
925	0.0009348193356
926	0.0009339090195
927	0.0009329201421
928	0.000931671119
929	0.0009294996
930	0.0009284799925
931	0.0009277496826
932	0.0009261353293
933	0.0009254790047
934	0.0009242913618
935	0.0009231258729
936	0.0009221952942
937	0.0009214187574
938	0.0009208885119
939	0.0009196662576
940	0.000918202139
941	0.0009171015887
942	0.0009162841895
943	0.0009145339764
944	0.0009131689313
945	0.0009114849458
946	0.0009104320236
947	0.0009092358172
948	0.0009083669195
949	0.0009077154629
950	0.0009070148217
951	0.0009054416414
952	0.0009043348582
953	0.0009035059276
954	0.0009027706839
955	0.000901335639
956	0.0009001148731
957	0.0008995175688
958	0.0008982655068
959	0.0008972136594
960	0.0008958689848
961	0.0008948431757
962	0.0008935276361
963	0.0008925709567
964	0.0008918539918
965	0.0008903142463
966	0.0008891871321
967	0.0008883752429
968	0.0008871936527
969	0.0008861160232
970	0.0008850980801
971	0.0008840944822
972	0.000882767484
973	0.0008815965967
974	0.0008802538028
975	0.0008792677126
976	0.0008786642492
977	0.0008771834079
978	0.0008761871624
979	0.0008754162792
980	0.0008739648658
981	0.0008733184843
982	0.000872170832
983	0.0008714891274
984	0.0008705211522
985	0.0008693850879
986	0.0008682956128
987	0.0008675592086
988	0.0008659612941
989	0.0008656143532
990	0.0008646096635
991	0.0008639306733
992	0.0008625057062
993	0.0008615310897
994	0.0008606023354
995	0.0008596135058
996	0.0008590907969
997	0.0008584175682
998	0.0008569772051
999	0.0008561724765
